Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Aon Plc,Financial,Insurance Brokers,Ireland,Large,NYSE,S&P 500,68.53B,83.25B,3.91B,17.58B,45.27,5.97,3.20 (0.99%),3.13 (0.97%),"Aug 03, 2026",9.94% 10.33%,17.10%,60000,"Jun 02, 1980",17.81,15.62,1.32,3.90,7.14,54.09,21.10,14.12,4.74,1.03,1.03,1.65,1.42,Yes / Yes,18.14,20.68,3.38,10.28%,9.85%,11.81%,11.91% 15.04%,11.47% 9.34%,51.69%,4.36%,-3.32%,0.05%,Jul 29 BMO,0.21% -0.68%,1.01%,0.73%,93.88%,0.82%,7.29%,44.88%,16.82%,89.58%,28.47%,22.27%,-6.71%,-8.51%,-4.19%,"

",212.00M,209.95M,1.60%,2.38,3.37M,382.34 -15.50%,304.59 6.07%,3.97%,2.42%,9.83,35.13,0.67,1.04,1.42M,"1,467,975",-9.09%,-10.44%,-1.66%,-5.14%,-8.44%,-13.49%,-3.36%,10.86%,188.22%,2.12,391.94,327.00,323.09,-1.20%,AON
Sea Ltd ADR,Consumer Cyclical,Internet Retail,Singapore,Large,NYSE,-,63.55B,56.31B,1.64B,27.72B,21.08,20.30,-,-,-,- -,0.00%,102700,"Oct 20, 2017",42.43,23.65,1.21,2.29,5.32,5.52,-,21.77,2.03,1.48,1.49,0.32,0.18,Yes / Yes,2.64,4.74,1.00,4.02%,30.24%,19.50%,- -,22.59% 39.28%,32.91%,43.06%,4.96%,48.07%,Aug 11 BMO,5.02% 9.42%,1.28%,-38.34%,66.46%,-0.73%,5.70%,14.50%,10.72%,44.34%,7.86%,5.91%,-5.37%,1.12%,5.95%,"

",566.96M,559.68M,1.99%,2.56,11.12M,199.30 -43.76%,77.05 45.48%,3.33%,3.38%,4.32,46.35,1.53,0.82,4.35M,"3,575,486",-6.09%,0.98%,29.49%,21.86%,-12.13%,-40.92%,190.99%,-68.28%,-,1.38,157.19,113.10,112.09,-0.89%,SE
Republic Services Inc,Industrials,Waste Management,USA,Large,NYSE,S&P 500,68.20B,82.39B,2.19B,16.89B,39.32,0.35,2.55 (1.15%),2.50 (1.12%),"Oct 02, 2026",8.06% 7.74%,35.17%,42000,"Jul 01, 1998",31.55,27.58,3.36,4.04,5.66,637.35,25.71,15.35,4.88,0.62,0.64,1.19,1.14,Yes / Yes,7.06,8.08,1.93,3.65%,10.98%,8.20%,13.46% 17.78%,7.08% 10.32%,4.30%,3.21%,4.83%,4.60%,Aug 06 AMC,2.01% 1.53%,37.21%,4.78%,60.93%,0.74%,6.38%,18.15%,8.50%,30.26%,20.02%,12.94%,1.47%,2.37%,3.58%,"

",306.00M,191.20M,2.20%,2.82,4.21M,235.18 -5.30%,196.41 13.39%,1.68%,1.65%,3.94,56.90,0.39,1.08,1.49M,"1,611,021",0.27%,6.26%,6.03%,-3.61%,5.09%,-4.76%,53.70%,77.50%,336.00%,1.97,247.57,225.12,222.71,-1.07%,RSG
Simon Property Group Inc,Real Estate,REIT - Retail,USA,Large,NYSE,S&P 500,67.77B,97.63B,1.75B,6.94B,13.58,3.15,9.00 (4.30%),8.80 (4.20%),"Sep 09, 2026",7.41% 7.34%,151.42%,3600,"Dec 14, 1993",39.74,30.18,-,9.76,15.42,66.50,18.69,19.65,14.07,0.51,0.51,6.64,5.79,Yes / Yes,5.27,6.94,1.66,-53.09%,4.38%,-18.72%,-5.48% 6.99%,6.35% 6.70%,-25.41%,15.01%,-10.34%,19.50%,Aug 10 AMC,-9.30% 2.95%,0.98%,0.15%,96.66%,1.20%,12.77%,135.38%,15.48%,57.24%,47.39%,25.29%,-3.64%,-5.90%,3.79%,"

",323.55M,320.40M,2.72%,4.87,8.73M,238.50 -12.18%,172.19 21.63%,1.49%,1.43%,3.37,31.96,1.33,0.46,1.79M,"828,717",-2.39%,-5.59%,-0.41%,7.50%,13.14%,15.38%,82.32%,54.33%,-3.32%,2.50,236.29,211.52,209.44,-0.98%,SPG
Arthur J. Gallagher & Co,Financial,Insurance Brokers,USA,Large,NYSE,S&P 500,67.33B,80.08B,1.57B,15.75B,92.54,5.41,2.80 (1.07%),2.70 (1.03%),"Sep 08, 2026",8.42% 7.63%,45.27%,72000,"Jun 20, 1984",43.46,17.60,1.08,4.27,2.84,48.58,29.44,19.89,5.08,1.05,1.05,0.59,0.53,Yes / Yes,6.04,14.93,3.08,23.96%,12.65%,16.36%,3.44% 6.47%,18.30% 15.25%,-9.60%,26.74%,-10.85%,24.29%,Jul 30 AMC,0.91% -1.27%,1.91%,-0.78%,94.42%,0.30%,1.94%,6.72%,4.34%,90.43%,17.08%,9.96%,1.14%,3.55%,12.29%,"

",256.30M,251.40M,2.33%,3.64,5.85M,313.55 -16.22%,190.75 37.71%,2.25%,2.77%,7.25,54.39,0.53,0.63,1.61M,"1,013,355",-1.82%,4.35%,21.54%,15.15%,1.51%,-12.50%,13.68%,80.56%,425.49%,1.67,295.00,266.66,262.69,-1.49%,AJG
Boston Scientific Corp,Healthcare,Medical Devices,USA,Large,NYSE,S&P 500,69.27B,81.49B,3.67B,21.00B,17.23,0.45,-,-,-,- -,0.00%,59000,"May 19, 1992",19.38,13.97,1.95,3.30,2.77,106.90,19.11,13.60,3.88,0.74,1.24,0.51,0.44,Yes / Yes,2.47,3.42,0.81,7.95%,3.58%,7.18%,63.23% -,16.54% 15.16%,46.29%,13.53%,15.25%,7.53%,Jul 29 BMO,2.93% 1.25%,0.65%,2.24%,95.14%,-2.14%,8.47%,15.52%,10.25%,66.36%,21.80%,17.50%,-3.46%,1.95%,-28.40%,"

",1.45B,1.44B,1.92%,1.39,27.62M,109.50 -56.35%,42.20 13.27%,4.34%,3.34%,1.80,47.72,0.56,0.78,19.90M,"15,504,238",2.05%,-3.04%,-1.54%,-33.01%,-49.87%,-55.45%,-10.85%,6.41%,97.03%,1.45,61.41,46.95,47.80,1.81%,BSX
American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,Large,NASD,"NDX, S&P 500",67.78B,121.81B,3.14B,22.72B,58.93,1.24,3.84 (3.09%),3.80 (3.05%),"Aug 10, 2026",5.67% 5.66%,56.15%,17581,"Sep 01, 1949",21.57,18.14,2.17,2.98,2.11,100.41,-,13.82,5.36,0.38,0.50,1.67,1.51,Yes / Yes,5.77,6.86,2.01,6.89%,7.58%,8.35%,14.02% 8.53%,4.09% 7.88%,-14.89%,8.63%,-43.33%,6.79%,Jul 30 BMO,-8.35% 1.91%,0.18%,0.00%,94.60%,10.05%,2.74%,10.14%,3.90%,30.87%,23.33%,13.82%,0.44%,-3.70%,-1.88%,"

",544.36M,543.40M,4.29%,5.18,23.33M,140.58 -11.44%,105.70 17.79%,1.34%,1.61%,2.15,46.54,0.46,0.70,4.51M,"3,149,283",1.79%,-0.61%,-3.59%,-5.59%,7.97%,14.60%,60.60%,37.71%,90.83%,2.08,142.56,124.71,124.50,-0.17%,AEP
Air Products & Chemicals Inc,Basic Materials,Specialty Chemicals,USA,Large,NYSE,S&P 500,67.09B,86.98B,-47.30M,12.60B,62.35,4.40,7.23 (2.40%),7.20 (2.39%),"Oct 01, 2026",3.93% 6.63%,-,21300,"Nov 13, 1961",-,20.86,2.25,5.32,4.83,68.42,-,18.89,6.90,0.92,1.08,1.31,1.24,Yes / Yes,-0.22,14.45,3.61,11.66%,7.54%,9.28%,- -,-1.77% 6.33%,-103.05%,4.51%,-301.94%,4.59%,Jul 30 BMO,3.80% -1.28%,0.06%,-1.99%,93.63%,-0.34%,-0.12%,-0.32%,-0.15%,32.11%,24.29%,-0.38%,-1.37%,0.36%,6.64%,"

",222.69M,222.56M,1.74%,3.13,3.88M,314.87 -4.32%,229.11 31.50%,2.05%,1.95%,6.32,47.69,0.75,0.55,1.24M,"675,660",-2.21%,0.45%,6.70%,10.69%,21.96%,3.90%,1.09%,12.30%,107.44%,1.76,346.16,304.22,301.27,-0.97%,APD
Allstate Corp,Financial,Insurance - Property & Casualty,USA,Large,NYSE,S&P 500,65.63B,-,13.19B,70.14B,124.79,-,4.31 (1.66%),4.24 (1.63%),"Aug 31, 2026",5.57% 13.12%,10.51%,53300,"Jun 03, 1993",5.18,9.44,-,0.94,2.08,-,5.36,-,-,-,0.43,0.22,0.22,Yes / Yes,50.07,27.51,6.54,1.45%,-22.15%,-8.94%,- 17.07%,9.60% 10.06%,134.66%,5.92%,61.19%,11.80%,Aug 06 BMO,48.28% -0.18%,0.50%,-9.22%,86.75%,-0.80%,11.93%,46.11%,32.30%,-,23.82%,18.80%,-0.02%,1.11%,17.06%,"

",254.00M,251.59M,2.09%,3.06,5.25M,277.22 -6.37%,188.08 38.01%,1.66%,1.98%,5.58,51.08,0.12,0.74,1.71M,"1,268,391",-0.39%,-5.65%,17.45%,22.25%,24.70%,24.60%,134.78%,93.75%,276.46%,2.66,276.27,263.11,259.57,-1.35%,ALL
Argen X SE ADR,Healthcare,Biotechnology,Netherlands,Large,NASD,-,64.63B,59.50B,1.71B,5.22B,136.01,82.86,-,-,-,- -,0.00%,1863,"May 18, 2017",39.38,26.76,0.75,12.38,7.60,12.47,55.93,38.70,11.39,4.89,5.12,0.01,0.00,Yes / Yes,26.24,38.60,7.61,47.58%,33.66%,35.68%,- -,116.43% 151.37%,30.28%,70.57%,104.48%,60.67%,Jul 23 BMO,15.41% 6.46%,0.19%,0.00%,45.59%,-3.75%,19.92%,23.62%,20.27%,89.49%,28.83%,32.82%,4.52%,11.64%,22.32%,"

",62.56M,62.44M,1.93%,3.63,1.20M,1072.75 -3.69%,661.85 56.10%,2.27%,2.77%,30.99,61.21,0.44,0.38,330.70K,"125,058",0.97%,18.03%,15.91%,43.93%,22.86%,40.82%,100.70%,194.70%,-,1.29,1198.28,1053.46,1033.15,-1.93%,ARGX
Honeywell International Inc,Industrials,Conglomerates,USA,Large,NASD,"DJIA, NDX, S&P 500",66.43B,92.51B,8.62B,39.03B,58.49,29.01,4.67 (2.23%),4.44 (2.12%),"Aug 14, 2026",4.88% 4.76%,62.25%,101000,"Jan 01, 1927",7.75,21.06,7.02,1.70,3.58,7.22,16.02,10.38,2.37,0.93,1.21,1.89,1.46,Yes / Yes,27.04,9.95,2.16,-18.82%,19.60%,3.00%,0.40% 1.83%,1.84% 2.78%,53.63%,-2.41%,264.01%,-6.12%,Jul 23 BMO,6.79% 3.21%,0.11%,-4.74%,79.15%,3.05%,11.09%,49.90%,18.93%,37.84%,19.17%,22.09%,-5.27%,-8.43%,-8.73%,"

",316.94M,316.59M,1.66%,1.28,5.27M,260.15 -19.43%,195.77 7.07%,2.11%,2.23%,5.39,34.53,0.82,0.65,4.13M,"2,698,795",-3.60%,-12.93%,-6.55%,-15.01%,2.50%,-1.36%,12.66%,-7.06%,91.55%,2.00,268.45,207.63,209.61,0.95%,HON
Paccar Inc,Industrials,Farm & Heavy Construction Machinery,USA,Large,NASD,"NDX, S&P 500",65.64B,71.50B,2.50B,27.81B,38.61,16.78,3.26 (2.62%),1.36 (1.09%),"Aug 12, 2026",11.59% 9.20%,29.27%,25900,"Jan 03, 1978",26.25,17.36,1.05,2.36,3.23,7.43,22.15,19.26,2.57,2.00,2.39,0.72,0.72,Yes / Yes,4.75,7.18,1.61,18.46%,21.06%,16.48%,-7.80% 12.60%,-0.45% 8.73%,-18.64%,-10.49%,3.72%,0.55%,Jul 28 BMO,5.36% -0.72%,1.87%,-0.57%,76.21%,0.49%,5.69%,12.76%,7.15%,15.20%,10.37%,9.00%,-2.61%,-2.43%,4.19%,"

",526.36M,516.51M,2.01%,3.14,10.39M,139.24 -10.44%,91.09 36.90%,1.95%,2.08%,2.88,42.36,0.96,0.53,3.30M,"1,755,317",-0.51%,-5.57%,6.87%,3.55%,13.87%,28.59%,60.79%,149.52%,292.03%,2.55,144.07,124.51,124.70,0.15%,PCAR
Cencora Inc,Healthcare,Medical Distribution,USA,Large,NYSE,S&P 500,63.16B,72.20B,2.62B,332.77B,15.99,15.01,2.39 (0.72%),2.40 (0.73%),"Aug 14, 2026",6.14% 5.79%,27.63%,51000,"Apr 04, 1995",24.60,16.71,1.50,0.19,20.70,22.04,15.56,13.23,0.22,0.58,0.93,3.84,3.75,Yes / Yes,13.45,19.81,4.57,11.72%,10.83%,11.10%,-0.34% -,10.43% 11.09%,38.10%,5.09%,11.81%,5.07%,Aug 05 BMO,3.07% 0.52%,0.49%,-0.40%,100.00%,-1.56%,3.33%,104.34%,18.11%,3.62%,1.32%,0.79%,2.50%,6.04%,2.80%,"

",190.83M,189.89M,2.45%,3.21,4.64M,377.54 -12.34%,244.82 35.18%,1.85%,2.19%,7.51,59.11,0.57,0.71,1.45M,"1,027,640",2.77%,1.83%,20.33%,-7.67%,-2.01%,13.07%,89.16%,164.46%,278.49%,1.84,368.92,337.22,330.95,-1.86%,COR
Transdigm Group Incorporated,Industrials,Aerospace & Defense,USA,Large,NYSE,S&P 500,64.24B,95.04B,1.91B,10.01B,-177.47,50.16,0.27 (0.02%),-,"Sep 02, 2025",- -,0.00%,16500,"Mar 15, 2006",35.24,24.04,1.68,6.42,-,23.17,33.34,18.67,9.49,2.01,3.02,-,-,Yes / Yes,32.98,48.34,12.11,10.03%,17.69%,14.27%,33.74% 31.12%,17.55% 11.58%,9.48%,16.64%,10.89%,22.63%,Aug 04 BMO,5.52% 2.37%,1.23%,-13.32%,97.30%,-1.96%,7.73%,-,8.38%,57.39%,46.67%,19.09%,-3.37%,-6.43%,-8.45%,"

",55.27M,54.60M,1.53%,2.14,0.84M,1463.03 -20.57%,1123.61 3.42%,1.87%,2.08%,27.57,36.78,0.95,0.54,391.22K,"210,410",-2.02%,-7.93%,-6.19%,-10.23%,-12.62%,-9.34%,49.18%,132.14%,544.83%,2.04,1524.06,1157.83,1162.05,0.36%,TDG
Vale SA ADR,Basic Materials,Other Industrial Metals & Mining,Brazil,Large,NYSE,-,64.99B,79.09B,2.03B,41.22B,8.93,1.35,1.01 (6.60%),0.46 (3.01%),"Aug 13, 2026",-4.35% -4.24%,156.86%,65805,"Mar 21, 2002",32.20,8.22,0.17,1.58,1.71,11.27,16.84,5.30,1.92,0.77,1.19,0.50,0.47,Yes / Yes,0.47,1.86,0.50,231.18%,2.01%,49.65%,-47.51% -10.52%,-4.47% -0.88%,-60.45%,12.55%,-36.30%,19.38%,Jul 31 BMO,-30.77% 0.24%,0.00%,-,20.25%,0.83%,2.26%,5.26%,3.65%,34.32%,28.32%,4.92%,4.35%,5.54%,2.84%,"

",4.26B,4.26B,1.09%,1.92,46.43M,17.56 -13.02%,9.74 56.83%,3.41%,2.71%,0.45,58.14,0.40,1.06,24.24M,"25,763,318",1.60%,6.01%,2.46%,4.24%,19.76%,55.61%,20.64%,-6.60%,252.31%,2.21,16.79,15.31,15.27,-0.26%,VALE
Imperial Oil Ltd,Energy,Oil & Gas Integrated,Canada,Large,AMEX,-,62.20B,63.16B,3.01B,36.51B,35.77,4.14,2.45 (1.90%),2.41 (1.87%),"Sep 04, 2026",22.52% 25.56%,44.42%,5000,"Jul 02, 1962",20.93,15.10,1.59,1.70,3.60,31.08,17.21,11.09,1.73,1.09,1.38,0.17,0.17,Yes / Yes,6.14,8.52,3.15,59.85%,-15.42%,9.47%,-19.23% -,-9.75% 16.10%,-5.09%,7.91%,142.92%,46.87%,Jul 31 BMO,9.12% 3.34%,68.81%,0.00%,28.23%,5.70%,9.11%,16.91%,14.91%,13.26%,10.45%,8.25%,-3.25%,1.74%,10.19%,"

",483.59M,151.46M,13.27%,38.20,20.09M,139.44 -7.76%,83.27 54.46%,2.28%,2.07%,3.19,45.04,0.57,3.52,526.07K,"1,851,028",-1.45%,1.84%,5.67%,8.82%,49.02%,47.04%,122.10%,370.27%,309.36%,3.79,113.50,131.94,128.62,-2.52%,IMO
Baker Hughes Co,Energy,Oil & Gas Equipment & Services,USA,Large,NASD,"NDX, S&P 500",63.03B,62.41B,3.10B,27.73B,20.06,17.18,0.93 (1.47%),0.92 (1.45%),"Aug 07, 2026",8.02% 5.02%,35.34%,56000,"Oct 03, 1961",20.40,21.09,1.82,2.27,3.17,3.70,20.15,12.77,2.25,1.76,2.09,0.82,0.78,Yes / Yes,3.11,3.01,0.61,1.09%,14.58%,11.61%,- -,9.44% 6.02%,1.75%,0.42%,-3.44%,-2.43%,Jul 26 AMC,27.57% 3.35%,0.28%,-28.10%,100.83%,0.39%,6.78%,16.47%,8.75%,23.57%,12.96%,11.17%,0.03%,5.90%,8.55%,"

",992.33M,989.92M,2.41%,2.90,23.81M,70.41 -9.81%,43.92 44.58%,2.33%,2.35%,1.60,56.12,1.02,0.70,8.22M,"5,791,922",1.75%,1.20%,1.45%,6.17%,39.44%,37.09%,72.51%,174.18%,83.12%,1.64,72.09,63.64,63.50,-0.22%,BKR
Metlife Inc,Financial,Insurance - Life,USA,Large,NYSE,S&P 500,62.04B,-,3.44B,79.56B,43.03,-,2.35 (2.40%),2.32 (2.38%),"Aug 04, 2026",4.35% 4.33%,47.69%,46000,"Apr 05, 2000",18.68,8.78,0.73,0.78,2.27,-,3.74,-,-,-,4.83,0.79,0.77,Yes / Yes,5.23,11.12,2.56,13.56%,10.89%,12.02%,-9.24% -3.68%,3.88% 2.59%,-11.62%,8.96%,5.39%,11.37%,Aug 05 AMC,5.87% -3.00%,16.16%,-0.02%,79.45%,-1.04%,0.50%,13.16%,7.46%,-,7.69%,4.33%,1.36%,3.48%,19.12%,"

",637.75M,532.72M,2.12%,3.09,11.31M,100.93 -3.28%,67.33 44.99%,2.06%,1.67%,1.88,56.32,0.77,0.73,3.66M,"2,663,335",1.15%,-2.33%,15.54%,35.90%,23.66%,19.41%,51.82%,59.46%,153.22%,1.95,106.47,99.23,97.62,-1.62%,MET
Truist Financial Corp,Financial,Banks - Regional,USA,Large,NYSE,S&P 500,63.10B,-,5.53B,30.63B,48.04,-,2.10 (4.07%),2.08 (4.03%),"Aug 14, 2026",1.32% 2.93%,54.48%,37086,"Mar 18, 1980",11.86,10.30,0.76,2.06,1.08,-,12.32,-,-,-,0.47,1.11,0.69,Yes / Yes,4.36,5.02,1.12,21.22%,8.34%,13.53%,-4.82% 4.39%,6.07% 4.64%,18.53%,0.36%,35.59%,0.87%,Jul 17 BMO,13.83% 1.45%,0.18%,-2.73%,78.83%,-0.41%,1.06%,9.06%,5.39%,-,22.31%,18.07%,0.77%,0.23%,3.98%,"

",1.22B,1.22B,2.03%,3.01,24.81M,56.19 -8.09%,40.78 26.64%,1.97%,1.67%,0.95,53.71,0.90,0.56,8.25M,"4,615,099",2.42%,-1.79%,4.98%,11.10%,4.96%,9.73%,67.15%,-8.50%,34.30%,2.74,54.69,51.61,51.65,0.08%,TFC
RELX Plc ADR,Industrials,Specialty Business Services,United Kingdom,Large,NYSE,-,61.86B,73.42B,3.04B,13.05B,0.94,0.17,0.97 (2.74%),0.91 (2.57%),"Aug 07, 2026",10.89% 6.72%,60.57%,37000,"Oct 06, 1994",21.20,16.86,1.63,4.74,37.82,211.86,15.63,14.13,5.63,0.40,0.45,7.19,5.30,Yes / Yes,1.67,2.11,0.96,8.15%,11.01%,10.35%,12.24% 12.73%,6.25% 6.75%,25.08%,5.77%,28.90%,6.58%,Jul 23 BMO,2.22% -0.77%,0.00%,-,4.97%,-3.39%,15.34%,131.14%,29.32%,63.92%,32.06%,23.27%,0.17%,2.81%,0.16%,"

",1.75B,1.74B,0.34%,2.36,6.00M,48.40 -26.63%,27.57 28.82%,1.57%,1.92%,0.96,50.46,0.72,1.04,2.54M,"2,650,662",-2.82%,-0.67%,1.02%,-0.48%,-12.15%,-24.12%,9.46%,16.16%,80.99%,1.20,47.07,36.65,35.51,-3.11%,RELX
Targa Resources Corp,Energy,Oil & Gas Midstream,USA,Large,NYSE,S&P 500,62.20B,81.70B,2.26B,17.15B,17.05,0.97,4.99 (1.72%),4.50 (1.55%),"Jul 31, 2026",38.88% 25.39%,44.17%,3570,"Dec 07, 2010",27.69,23.57,1.16,3.63,17.01,299.30,83.95,13.84,4.77,0.68,0.77,5.35,5.20,Yes / Yes,10.47,12.31,2.69,32.02%,9.14%,20.33%,29.82% -,-7.45% 15.75%,49.90%,-0.83%,22.86%,11.72%,Aug 06 BMO,25.48% -9.34%,1.56%,-1.25%,97.51%,0.37%,8.67%,72.23%,9.95%,26.97%,24.78%,13.15%,1.14%,4.42%,21.89%,"

",214.42M,211.07M,2.35%,4.00,4.96M,307.94 -5.81%,144.14 101.23%,2.09%,2.64%,7.84,54.47,0.78,0.47,1.24M,"582,858",0.77%,8.13%,9.83%,22.28%,57.21%,74.16%,231.37%,543.84%,558.16%,1.43,313.10,293.54,290.05,-1.19%,TRGP
TC Energy Corp,Energy,Oil & Gas Midstream,Canada,Large,NYSE,-,62.61B,114.51B,2.51B,11.61B,17.25,1.46,2.50 (3.99%),2.48 (3.96%),"Sep 29, 2026",-4.27% 0.08%,104.00%,6668,"Sep 20, 1982",25.94,22.24,4.34,5.39,3.63,42.83,21.35,15.36,9.86,0.54,0.61,2.30,2.08,Yes / Yes,2.41,2.82,0.60,4.11%,5.03%,5.12%,67.85% -7.92%,-0.21% 2.60%,-17.67%,6.52%,18.29%,9.70%,Jul 30 BMO,11.54% 1.12%,0.22%,0.00%,70.28%,-3.91%,3.16%,13.76%,4.32%,51.61%,46.25%,21.64%,-0.37%,-4.77%,0.20%,"

",1.04B,997.82M,2.27%,9.67,22.68M,71.47 -12.40%,49.27 27.08%,1.63%,2.03%,1.34,43.07,0.71,1.22,2.35M,"2,860,288",1.21%,-2.02%,-8.84%,-1.74%,13.82%,21.79%,88.73%,42.16%,47.18%,3.25,65.75,62.88,62.61,-0.43%,TRP
United Rentals Inc,Industrials,Rental & Leasing Services,USA,Large,NYSE,S&P 500,62.85B,78.13B,2.64B,16.83B,147.97,1.80,7.77 (0.77%),7.70 (0.76%),"Aug 12, 2026",- -,18.55%,28500,"Dec 18, 1997",24.26,17.66,1.13,3.73,6.82,561.19,99.45,10.49,4.64,0.70,0.76,1.67,1.50,Yes / Yes,41.62,57.18,13.93,17.51%,15.68%,15.66%,9.18% 25.90%,11.41% 13.55%,7.64%,6.88%,25.54%,11.84%,Jul 22 AMC,10.60% 4.71%,0.46%,-8.79%,95.84%,-2.25%,8.72%,28.90%,11.44%,35.71%,25.17%,15.67%,-6.28%,-7.15%,8.90%,"

",62.34M,61.95M,2.04%,2.62,1.26M,1179.18 -14.36%,701.59 43.94%,2.74%,2.75%,31.01,38.25,1.82,0.66,481.43K,"316,153",-1.98%,-13.14%,-5.42%,24.74%,24.78%,4.69%,105.60%,187.41%,1132.14%,1.80,1285.20,993.87,1009.86,1.61%,URI
W.W. Grainger Inc,Industrials,Industrial Distribution,USA,Large,NYSE,S&P 500,62.38B,64.97B,1.87B,18.84B,87.71,12.51,9.67 (0.73%),9.50 (0.72%),"Aug 10, 2026",9.21% 8.25%,24.84%,25000,"Jun 23, 1971",33.62,25.93,2.11,3.31,15.10,105.91,41.31,20.38,3.45,1.70,2.81,0.68,0.66,Yes / Yes,39.40,51.08,11.68,17.81%,9.83%,12.29%,5.49% 22.39%,5.62% 8.75%,-0.65%,7.80%,20.51%,10.25%,Aug 04 BMO,6.31% 1.30%,6.23%,-0.22%,77.30%,0.69%,20.16%,47.92%,27.28%,39.40%,15.55%,9.92%,1.00%,-1.12%,12.48%,"

",47.10M,44.17M,2.13%,3.21,0.94M,1419.91 -6.72%,906.52 46.11%,1.67%,1.71%,26.97,51.66,1.01,0.60,293.66K,"175,396",1.39%,3.27%,1.88%,19.02%,31.26%,28.84%,86.34%,208.27%,475.34%,2.95,1324.31,1312.84,1324.49,0.89%,GWW
CRH Plc,Basic Materials,Building Materials,USA,Large,NYSE,S&P 500,62.71B,80.94B,3.81B,38.63B,38.13,4.63,1.57 (1.66%),1.54 (1.63%),"Aug 14, 2026",5.71% 5.64%,27.23%,83032,"Jul 10, 1989",16.62,14.23,1.35,1.62,2.47,20.34,21.48,10.51,2.10,1.07,1.58,0.82,0.70,Yes / Yes,5.67,6.63,2.25,5.78%,12.46%,10.54%,2.56% 30.98%,4.60% 6.30%,18.35%,6.29%,14.14%,5.59%,Jul 30 BMO,9.54% 0.88%,0.31%,0.21%,88.77%,-0.48%,6.78%,16.45%,9.31%,36.25%,14.05%,9.87%,-1.39%,-5.51%,-15.44%,"

",665.28M,663.22M,1.94%,2.88,12.86M,131.55 -28.35%,90.21 4.49%,2.94%,2.56%,2.72,44.66,1.18,0.87,4.46M,"3,894,855",-1.67%,-3.48%,-10.28%,-11.42%,-24.47%,-15.55%,66.86%,79.17%,180.12%,1.33,139.68,92.04,94.26,2.41%,CRH
TE Connectivity plc,Technology,Electronic Components,Ireland,Large,NYSE,S&P 500,60.41B,64.95B,3.02B,19.32B,45.69,4.28,2.86 (1.37%),2.98 (1.43%),"Aug 21, 2026",8.66% 7.67%,44.15%,93000,"Jun 14, 2007",20.45,16.07,0.90,3.13,4.57,48.75,18.22,12.72,3.36,1.23,1.88,0.43,0.42,Yes / Yes,10.20,12.99,3.06,30.66%,13.46%,17.95%,-6.23% -,1.97% 7.24%,110.98%,16.53%,19.24%,13.81%,Jul 22 BMO,3.22% 2.94%,0.11%,-8.13%,97.99%,1.06%,11.85%,23.55%,16.06%,36.85%,21.23%,15.61%,0.41%,1.49%,-3.50%,"

",289.94M,289.19M,2.94%,3.50,8.49M,252.56 -17.39%,190.27 9.66%,3.07%,2.60%,6.15,52.14,1.14,0.84,2.43M,"2,046,039",2.96%,-2.99%,-1.88%,1.36%,-8.29%,0.05%,56.56%,39.41%,227.86%,1.96,249.78,209.41,208.65,-0.36%,TEL
Occidental Petroleum Corp,Energy,Oil & Gas E&P,USA,Large,NYSE,S&P 500,60.02B,79.40B,3.41B,24.31B,33.47,4.17,1.01 (1.69%),1.00 (1.67%),"Sep 10, 2026",22.67% 3.20%,59.56%,10412,"Jul 02, 1962",17.79,15.57,0.70,2.47,1.79,14.40,11.30,5.98,3.27,1.13,1.41,0.35,0.34,Yes / Yes,3.38,3.86,1.18,177.77%,-37.20%,22.11%,-49.35% -,-15.90% 4.70%,91.14%,-10.74%,967.52%,11.64%,Aug 05 AMC,31.47% 14.00%,0.38%,0.13%,84.91%,3.40%,5.11%,10.87%,7.33%,38.08%,23.09%,14.03%,0.72%,6.99%,14.57%,"

",999.71M,995.79M,2.27%,2.57,22.56M,67.45 -10.99%,38.80 54.74%,1.88%,1.99%,1.41,56.81,0.23,0.79,8.77M,"6,890,662",1.59%,7.14%,5.46%,10.80%,46.01%,28.81%,-7.02%,131.64%,-22.54%,2.27,67.54,60.61,60.04,-0.94%,OXY
