Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Ferguson Enterprises Inc,Industrials,Industrial Distribution,USA,Large,NYSE,S&P 500,47.39B,53.84B,2.19B,32.34B,32.05,2.26,3.19 (1.30%),3.50 (1.43%),"Aug 21, 2026",6.48% 9.80%,35.63%,35000,"Oct 31, 2003",21.93,19.39,1.62,1.47,7.64,108.45,29.14,15.37,1.66,0.93,1.73,1.11,0.96,Yes / Yes,11.17,12.64,3.32,14.44%,11.09%,11.94%,- -,1.14% 6.18%,39.36%,8.17%,-3.24%,2.99%,Aug 10 BMO,2.51% 0.75%,0.19%,0.00%,97.30%,-1.69%,12.22%,37.47%,18.01%,29.98%,9.64%,6.77%,1.28%,3.89%,1.77%,"

",193.45M,193.09M,1.45%,1.19,2.79M,271.64 -9.81%,207.64 17.98%,3.24%,2.96%,7.74,52.69,1.12,0.62,2.34M,"1,448,603",-7.13%,5.59%,9.45%,-6.27%,10.04%,5.93%,57.50%,75.89%,351.49%,1.90,290.77,244.94,244.98,0.02%,FERG
Exelon Corp,Utilities,Utilities - Regulated Electric,USA,Large,NASD,"NDX, S&P 500",47.04B,97.62B,2.78B,25.33B,28.77,2.35,1.68 (3.69%),1.64 (3.60%),"Sep 04, 2026",5.83% 0.90%,58.50%,20571,"Jul 06, 1943",16.70,15.00,2.70,1.86,1.58,19.43,-,10.82,3.85,0.99,1.09,1.78,1.71,Yes / Yes,2.73,3.04,0.82,3.16%,6.28%,5.56%,7.55% 6.36%,8.34% -6.24%,3.72%,6.56%,-0.31%,9.95%,Jul 30 BMO,-1.31% 9.60%,0.08%,0.00%,94.59%,-0.12%,2.40%,9.71%,3.46%,27.53%,20.79%,10.99%,-0.94%,-1.48%,-1.08%,"

",1.03B,1.03B,3.28%,3.94,33.80M,50.65 -10.03%,42.58 7.02%,1.17%,1.96%,0.91,46.86,0.29,0.58,8.58M,"4,994,038",2.40%,-1.49%,5.05%,-6.00%,4.54%,2.22%,14.04%,32.15%,84.81%,2.87,49.44,45.86,45.57,-0.63%,EXC
Medline Inc,Healthcare,Medical Instruments & Supplies,USA,Large,NASD,-,45.86B,63.32B,693.00M,29.94B,13.19,2.04,0.04 (0.12%),-,-,- -,0.00%,45000,"Dec 17, 2025",40.90,22.16,2.82,1.53,2.64,17.12,29.66,21.31,2.12,2.61,4.33,1.09,1.08,Yes / Yes,0.85,1.57,0.35,5.44%,4.32%,7.87%,- -,9.85% -,-46.11%,12.12%,-83.26%,11.60%,Aug 05 BMO,41.88% 2.21%,43.41%,-33.64%,73.67%,11.58%,1.83%,4.86%,2.87%,23.85%,6.50%,2.31%,-7.09%,-8.42%,-16.04%,"

",877.00M,496.00M,6.97%,3.51,34.56M,50.88 -31.44%,32.81 6.29%,3.72%,4.38%,1.78,40.79,-,0.38,9.85M,"3,741,808",3.16%,-12.34%,-3.62%,-21.71%,-16.95%,-,-,-,-,1.59,44.58,35.74,34.88,-2.41%,MDLN
Humana Inc,Healthcare,Healthcare Plans,USA,Large,NYSE,S&P 500,46.15B,-,1.28B,145.68B,160.00,-,3.69 (0.96%),3.54 (0.92%),"Jun 26, 2026",3.97% 7.20%,36.00%,67060,"Jul 02, 1969",36.40,22.99,1.31,0.32,2.40,-,23.68,-,-,-,1.74,0.74,0.62,Yes / Yes,10.56,16.72,-0.95,-46.59%,82.63%,17.59%,-23.63% -17.23%,11.76% 10.94%,-18.53%,18.33%,26.93%,26.18%,Jul 29 BMO,4.70% 0.71%,0.27%,0.25%,100.22%,-1.29%,2.38%,6.83%,4.10%,-,1.86%,0.88%,1.00%,0.73%,42.05%,"

",120.08M,119.76M,3.06%,2.57,3.66M,428.88 -10.39%,163.11 135.61%,3.38%,3.90%,14.51,52.24,0.75,0.53,1.43M,"756,588",-0.36%,-3.92%,25.95%,108.75%,50.04%,34.19%,-21.37%,-7.03%,114.84%,2.33,418.46,389.05,384.31,-1.22%,HUM
Flex Ltd,Technology,Electronic Components,USA,Large,NASD,S&P 500,48.02B,51.11B,973.00M,29.27B,14.89,7.69,-,-,-,- -,0.00%,149686,"Mar 18, 1994",50.20,18.26,0.42,1.64,8.73,16.91,58.14,23.65,1.75,0.89,1.38,1.08,1.08,Yes / Yes,2.59,7.12,1.06,42.38%,51.51%,43.05%,10.69% 13.64%,-0.69% 2.96%,14.09%,12.25%,51.22%,20.58%,Jul 29 BMO,11.21% 5.31%,0.65%,-24.68%,95.82%,-4.04%,4.39%,18.38%,8.51%,9.29%,5.58%,3.32%,7.62%,-3.02%,42.10%,"

",369.39M,366.76M,2.54%,1.43,9.33M,166.86 -22.09%,47.83 171.80%,4.04%,6.05%,7.86,54.98,1.69,0.42,6.51M,"2,716,327",8.60%,9.01%,-5.70%,102.37%,115.16%,165.31%,600.86%,902.35%,1305.03%,1.33,159.55,126.16,130.00,3.04%,FLEX
Take-Two Interactive Software Inc,Communication Services,Electronic Gaming & Multimedia,USA,Large,NASD,"NDX, S&P 500",45.18B,46.28B,-320.40M,6.69B,19.30,9.84,-,-,-,- -,-,12909,"Apr 15, 1997",-,23.45,0.61,6.76,12.52,24.54,133.86,35.77,6.92,1.06,1.06,0.82,0.62,Yes / Yes,-1.73,10.30,0.97,68.42%,49.22%,38.33%,38.68% -,7.56% 14.56%,92.77%,15.30%,-178.27%,2.00%,Aug 07 BMO,8.41% 1.12%,5.11%,-6.92%,87.87%,-0.89%,-3.42%,-9.04%,-5.48%,54.56%,-0.96%,-4.79%,-0.09%,1.36%,5.51%,"

",187.00M,166.06M,3.85%,2.47,6.39M,265.94 -9.15%,187.63 28.77%,2.72%,3.10%,8.13,49.65,0.98,0.64,2.59M,"1,654,695",-4.72%,2.08%,-0.34%,24.75%,-5.63%,4.06%,74.98%,47.80%,488.43%,1.28,290.24,246.95,241.61,-2.16%,TTWO
Ferrovial N. V,Industrials,Engineering & Construction,Netherlands,Large,NASD,NDX,46.36B,56.03B,706.81M,11.50B,9.02,6.11,1.15 (1.79%),1.29 (2.02%),"May 19, 2026",21.27% 23.66%,76.48%,22609,"Oct 21, 2010",65.35,48.02,7.03,4.03,7.09,10.46,19.19,31.03,4.87,1.09,1.20,1.86,1.80,Yes / Yes,0.98,1.33,0.32,-10.96%,19.01%,6.83%,96.24% -,11.04% 7.85%,-80.61%,13.14%,953.24%,6.64%,Jul 28 AMC,- -1.83%,36.54%,0.00%,32.48%,-5.22%,2.22%,10.25%,3.86%,10.42%,10.42%,6.15%,-1.07%,-3.06%,-4.54%,"

",728.53M,460.31M,0.78%,2.24,3.58M,74.79 -14.53%,53.17 20.21%,1.36%,1.33%,1.12,43.19,0.48,0.44,1.60M,"696,070",-2.31%,0.52%,-4.44%,-11.99%,-1.07%,16.54%,93.11%,119.40%,217.38%,2.05,70.81,64.13,63.92,-0.33%,FER
EBay Inc,Consumer Cyclical,Internet Retail,USA,Large,NASD,S&P 500,44.92B,48.59B,2.22B,12.10B,10.48,7.78,1.23 (1.22%),1.20 (1.19%),"Aug 28, 2026",9.65% 12.63%,26.73%,12300,"Sep 24, 1998",20.90,14.97,1.32,3.71,9.63,12.97,17.12,16.14,4.01,1.02,1.02,1.53,1.16,Yes / Yes,4.83,6.74,1.42,11.16%,9.91%,11.38%,- 11.61%,4.89% 4.64%,7.28%,15.18%,54.38%,14.37%,Aug 05 AMC,6.38% 3.95%,10.07%,-0.91%,95.37%,-2.41%,12.18%,46.44%,22.03%,72.59%,21.44%,18.36%,-7.85%,-8.57%,3.77%,"

",445.00M,400.21M,4.34%,4.26,17.37M,119.31 -15.40%,78.03 29.36%,2.46%,3.21%,3.55,35.82,1.32,1.59,4.08M,"6,499,504",-6.29%,-9.92%,-13.08%,22.53%,15.89%,0.24%,135.02%,38.58%,229.76%,2.58,117.31,103.14,100.94,-2.13%,EBAY
Sun Life Financial Inc,Financial,Insurance - Diversified,Canada,Large,NYSE,-,44.94B,-,2.39B,31.97B,29.95,-,2.76 (3.42%),2.66 (3.30%),"Aug 26, 2026",5.93% 8.97%,57.08%,32151,"Mar 23, 2000",18.93,13.01,1.90,1.41,2.70,-,3.62,-,-,-,1.04,0.35,0.35,Yes / Yes,4.26,6.20,1.46,4.84%,8.00%,6.86%,5.46% 7.57%,13.31% -2.08%,5.88%,0.18%,43.21%,51.97%,Aug 06 AMC,5.08% -,0.03%,0.00%,48.65%,-1.40%,0.85%,13.55%,9.95%,-,11.58%,7.47%,-1.47%,1.33%,18.00%,"

",556.87M,556.70M,0.92%,7.41,5.10M,84.38 -4.34%,57.22 41.05%,1.53%,1.52%,1.29,48.50,0.85,0.80,687.93K,"551,859",-2.32%,-1.31%,12.22%,17.06%,29.34%,38.96%,67.41%,53.97%,152.14%,2.38,84.75,81.37,80.71,-0.81%,SLF
Thomson-Reuters Corp,Industrials,Specialty Business Services,Canada,Large,NASD,NDX,43.24B,45.85B,1.66B,7.83B,25.48,1.32,2.56 (2.59%),2.47 (2.50%),"Aug 19, 2026",- 9.47%,71.52%,27100,"Jun 12, 2002",26.56,19.54,1.53,5.52,3.89,74.95,19.52,14.91,5.85,0.51,0.51,0.29,0.14,Yes / Yes,3.73,5.07,0.90,11.36%,14.33%,12.81%,6.55% 8.16%,4.10% 4.55%,2.93%,7.02%,47.38%,9.47%,Aug 05 BMO,3.32% 1.86%,70.81%,0.00%,24.62%,-0.78%,9.33%,14.17%,13.16%,26.85%,26.85%,21.17%,-0.45%,8.52%,-4.18%,"

",436.54M,127.43M,10.38%,6.40,13.22M,177.26 -44.12%,76.28 29.86%,3.98%,5.49%,5.43,50.89,0.76,0.56,2.07M,"1,148,120",-5.08%,2.97%,19.74%,15.77%,-23.73%,-41.29%,-20.79%,-12.94%,141.40%,1.55,126.18,103.61,99.06,-4.39%,TRI
Franco-Nevada Corp,Basic Materials,Gold,Canada,Large,NYSE,-,46.01B,45.00B,1.48B,2.31B,42.73,5.26,1.76 (0.74%),1.64 (0.69%),"Sep 10, 2026",5.62% 8.31%,26.29%,44,"Dec 06, 2007",31.17,25.16,1.10,19.88,5.58,45.37,49.16,21.62,19.44,9.37,9.38,0.00,0.00,Yes / Yes,7.65,9.48,2.02,52.01%,11.76%,22.82%,16.41% 27.48%,11.41% 12.42%,88.02%,73.49%,43.04%,57.24%,Aug 11 AMC,-7.62% -5.80%,0.64%,0.00%,80.15%,-0.19%,18.54%,19.91%,17.93%,77.30%,75.38%,63.85%,6.60%,10.42%,4.73%,"

",192.87M,191.63M,1.89%,4.31,3.62M,285.67 -16.49%,173.39 37.59%,2.49%,2.82%,7.52,64.11,0.39,0.67,840.24K,"561,204",-0.97%,18.82%,5.85%,-5.40%,15.09%,34.50%,75.89%,56.63%,203.05%,1.73,280.35,234.21,238.56,1.86%,FNV
Natera Inc,Healthcare,Diagnostics & Research,USA,Large,NASD,-,45.29B,44.43B,-192.35M,2.71B,12.68,7.57,-,-,-,- -,-,6140,"Jul 02, 2015",-,-,-,16.73,24.77,41.49,537.85,-,16.41,2.85,3.00,0.13,0.08,Yes / Yes,-1.37,-0.18,-0.23,10.32%,86.86%,-,35.09% 11.70%,41.14% 42.61%,28.02%,37.82%,36.85%,37.71%,Aug 06 AMC,4.84% 13.84%,6.53%,-6.45%,92.74%,1.72%,-8.71%,-12.54%,-9.79%,64.74%,-10.56%,-7.11%,11.23%,18.94%,38.54%,"

",143.61M,134.62M,3.24%,2.98,4.37M,326.03 -3.63%,156.71 100.48%,3.05%,4.00%,13.05,67.02,1.53,0.87,1.47M,"1,271,463",-1.31%,15.77%,68.59%,52.34%,37.14%,92.72%,504.54%,213.65%,2909.39%,1.42,330.64,309.93,314.18,1.37%,NTRA
Ambev SA ADR,Consumer Defensive,Beverages - Brewers,Brazil,Large,NYSE,-,42.96B,40.10B,3.06B,16.69B,1.10,0.23,0.18 (6.34%),0.14 (5.22%),"Sep 23, 2026",-9.14% 5.15%,53.32%,39000,"Nov 11, 2013",14.20,13.00,1.44,2.57,2.52,12.12,9.67,7.80,2.40,0.76,1.02,0.03,0.02,Yes / Yes,0.20,0.21,0.05,13.04%,5.16%,9.03%,-0.02% 4.85%,0.77% 6.89%,19.95%,4.24%,40.52%,12.49%,Jul 30 BMO,17.30% -1.93%,0.00%,-,6.98%,-1.77%,11.37%,18.02%,17.58%,48.45%,23.24%,18.36%,-7.46%,-9.48%,-3.57%,"

",15.45B,15.45B,0.86%,4.82,133.15M,3.45 -19.42%,2.10 32.38%,2.33%,2.17%,0.07,25.84,0.66,0.98,27.63M,"26,962,127",-5.44%,-8.25%,-9.45%,-10.61%,12.55%,26.94%,5.63%,0.67%,-46.32%,3.05,3.28,2.80,2.78,-0.71%,ABEV
Live Nation Entertainment Inc,Communication Services,Entertainment,USA,Large,NYSE,S&P 500,43.46B,47.31B,-258.03M,26.27B,0.35,38.92,-,-,-,- -,-,17700,"Dec 14, 2005",-,97.59,-,1.65,521.87,4.74,31.43,21.01,1.80,0.85,0.85,137.04,100.99,Yes / Yes,-1.12,1.89,1.57,-42.17%,653.90%,-,- 50.70%,14.74% 68.39%,-146.20%,10.75%,157.54%,9.42%,Jul 30 AMC,58.75% 1.46%,32.55%,-0.21%,84.09%,-0.55%,-1.01%,-116.65%,-3.07%,23.16%,5.60%,-0.98%,1.48%,3.39%,16.93%,"

",232.95M,158.94M,15.46%,10.43,24.58M,189.24 -2.54%,125.34 47.15%,1.70%,2.48%,4.51,54.44,1.12,0.69,2.36M,"1,629,567",-0.11%,2.34%,9.22%,16.54%,29.43%,14.61%,118.12%,128.95%,597.84%,1.66,204.46,188.46,184.44,-2.13%,LYV
CBRE Group Inc,Real Estate,Real Estate Services,USA,Large,NYSE,S&P 500,42.85B,52.71B,1.30B,43.64B,28.97,5.93,-,-,-,- -,0.00%,155000,"Jun 10, 2004",33.93,16.49,0.99,0.98,5.11,24.94,45.68,26.69,1.21,1.14,1.14,1.29,0.96,Yes / Yes,4.36,8.97,1.92,22.59%,14.73%,16.63%,-3.60% 11.60%,9.57% 11.22%,22.31%,14.53%,-3.13%,15.09%,Jul 29 BMO,5.98% 0.40%,0.69%,-0.86%,99.21%,-4.85%,4.47%,15.63%,7.91%,16.74%,2.83%,2.98%,1.23%,5.48%,0.38%,"

",289.85M,287.58M,1.68%,2.23,4.83M,174.27 -15.10%,121.69 21.59%,2.56%,3.00%,4.47,54.16,1.19,0.47,2.17M,"1,008,264",2.79%,4.97%,13.86%,3.97%,-7.98%,-6.90%,79.87%,59.23%,408.63%,1.44,185.82,152.86,147.96,-3.21%,CBRE
Heico Corp,Industrials,Aerospace & Defense,USA,Large,NYSE,-,43.53B,46.53B,789.63M,4.91B,34.17,1.79,0.25 (0.07%),0.25 (0.07%),"Jul 01, 2026",8.51% 7.53%,4.69%,11100,"Jul 02, 1962",66.31,53.81,3.19,8.86,10.87,206.97,47.02,34.52,9.47,1.36,2.92,0.54,0.54,Yes / Yes,5.60,6.90,1.51,24.77%,12.86%,16.87%,24.40% 16.48%,26.64% 20.21%,30.84%,18.80%,48.62%,25.31%,Aug 25 AMC,24.62% 10.03%,69.49%,0.00%,31.28%,-2.11%,8.93%,18.07%,10.73%,42.77%,23.20%,16.08%,3.14%,6.21%,15.67%,"

",55.17M,42.63M,6.78%,5.31,2.89M,376.86 -1.48%,256.11 44.97%,2.15%,2.66%,9.32,61.52,1.05,0.65,544.17K,"356,246",2.02%,8.35%,28.54%,11.66%,14.74%,20.58%,126.25%,190.38%,888.89%,1.92,393.44,374.67,371.28,-0.90%,HEI
Woodside Energy Group Ltd ADR,Energy,Oil & Gas E&P,Australia,Large,NYSE,-,44.76B,56.70B,2.72B,12.97B,18.94,3.01,1.38 (5.83%),1.12 (4.74%),"Mar 06, 2026",-24.30% 26.01%,75.24%,4693,"Nov 18, 1996",16.60,13.97,8.57,3.45,1.25,7.84,-,6.37,4.37,1.46,1.59,0.38,0.36,Yes / Yes,1.42,1.69,-,24.62%,-5.17%,1.63%,-30.60% -,-8.21% 29.05%,-23.68%,-7.02%,-13.89%,-19.82%,Aug 24 AMC,6.02% 0.42%,0.00%,-,1.65%,-5.28%,4.26%,7.63%,5.59%,29.66%,25.94%,20.97%,3.84%,10.50%,17.91%,"

",1.90B,1.90B,0.22%,4.79,4.09M,25.19 -6.27%,14.27 65.45%,1.27%,1.69%,0.54,62.41,0.34,0.52,854.04K,"440,441",2.34%,8.70%,2.74%,26.80%,51.44%,34.91%,-4.41%,58.03%,9.85%,2.36,23.02,23.17,23.61,1.90%,WDS
Old Dominion Freight Line Inc,Industrials,Trucking,USA,Large,NASD,"NDX, S&P 500",43.95B,43.69B,1.09B,5.60B,21.92,1.37,1.17 (0.55%),1.14 (0.54%),"Sep 02, 2026",23.13% 30.14%,23.15%,20591,"Oct 24, 1991",40.79,31.90,1.93,7.84,9.67,154.79,39.43,23.94,7.80,1.89,1.89,0.00,0.00,Yes / Yes,5.20,6.64,1.59,20.21%,14.21%,16.55%,-7.38% 11.25%,-4.24% 6.48%,1.47%,-0.64%,32.68%,10.39%,Jul 29 BMO,9.44% 0.95%,11.69%,-0.42%,80.60%,-1.42%,19.30%,24.82%,23.95%,32.30%,25.99%,19.44%,-3.19%,-5.50%,10.20%,"

",207.47M,183.11M,4.22%,4.21,7.73M,252.03 -15.90%,126.01 68.21%,2.52%,3.30%,7.11,43.20,1.16,0.74,1.84M,"1,359,848",-0.28%,-9.36%,4.35%,9.70%,35.18%,40.24%,7.55%,51.51%,814.80%,2.56,235.76,210.97,211.96,0.47%,ODFL
Viking Holdings Ltd,Consumer Cyclical,Travel Services,Bermuda,Large,NYSE,-,44.55B,46.34B,1.20B,6.66B,2.42,9.07,-,-,-,- -,0.00%,13000,"May 01, 2024",37.19,22.66,0.83,6.69,41.25,11.01,39.80,25.54,6.96,0.76,0.78,5.46,5.27,Yes / Yes,2.69,4.41,1.26,28.06%,31.85%,27.38%,40.96% -,26.97% 79.58%,119.41%,20.78%,48.76%,17.47%,Aug 19 BMO,1.87% 4.04%,53.66%,-0.18%,48.00%,4.33%,10.03%,299.93%,17.92%,38.79%,22.87%,18.00%,-3.37%,-0.11%,24.40%,"

",312.84M,206.73M,3.54%,2.71,7.32M,110.09 -9.29%,56.06 78.13%,4.75%,3.25%,3.59,45.83,1.38,1.10,2.71M,"2,971,765",-3.80%,2.91%,19.31%,32.76%,39.84%,64.46%,-,-,-,1.55,109.15,97.99,99.86,1.91%,VIK
Revolution Medicines Inc,Healthcare,Biotechnology,USA,Large,NASD,-,45.44B,42.69B,-1.77B,0.00M,12.16,18.37,-,-,-,- -,-,883,"Feb 13, 2020",-,-,-,-,17.43,11.54,-,-,-,11.38,11.38,0.46,0.45,Yes / Yes,-8.81,-6.64,-2.45,-62.49%,31.36%,17.68%,-24.48% -29.13%,- -,-95.67%,-100.00%,-132.54%,-,Aug 05 AMC,-49.81% -100.00%,10.57%,-1.67%,92.24%,4.27%,-52.37%,-79.09%,-46.78%,-,-,-,9.04%,16.61%,71.55%,"

",214.24M,191.69M,6.01%,4.48,11.52M,208.76 1.55%,35.42 498.53%,3.44%,4.00%,7.44,68.81,1.40,0.95,2.57M,"2,440,303",2.43%,13.88%,45.54%,120.12%,166.16%,483.70%,623.80%,700.60%,-,1.10,222.80,203.71,212.00,4.07%,RVMD
Idexx Laboratories Inc,Healthcare,Diagnostics & Research,USA,Large,NASD,"NDX, S&P 500",43.02B,43.92B,1.14B,4.55B,20.44,2.50,-,-,-,- -,0.00%,11000,"Jun 21, 1991",38.38,32.57,2.46,9.45,26.71,218.46,34.40,27.17,9.65,0.81,1.11,0.68,0.25,Yes / Yes,14.23,16.77,3.71,12.93%,13.51%,13.25%,17.66% 14.28%,8.52% 9.72%,18.22%,12.77%,17.55%,9.66%,Aug 04 BMO,8.28% 1.36%,0.38%,-10.36%,96.22%,-1.82%,33.65%,74.21%,56.62%,62.53%,32.12%,25.03%,-3.59%,-2.63%,-11.50%,"

",78.87M,78.49M,2.45%,2.94,1.93M,769.98 -29.08%,518.55 5.31%,3.11%,3.06%,19.59,41.28,1.53,1.13,656.02K,"739,446",-8.34%,-3.76%,3.27%,-13.23%,-19.28%,-16.09%,12.27%,-19.47%,392.82%,2.00,718.00,550.96,546.09,-0.88%,IDXX
Paychex Inc,Technology,Software - Application,USA,Large,NASD,"NDX, S&P 500",42.16B,45.62B,1.76B,6.51B,10.50,3.31,4.99 (4.21%),4.54 (3.83%),"Jul 28, 2026",10.76% 11.94%,90.61%,17600,"Aug 26, 1983",24.24,18.50,2.52,6.47,11.29,35.81,18.16,13.50,7.00,1.26,1.26,1.24,1.23,Yes / Yes,4.89,6.41,1.32,8.28%,7.40%,7.33%,4.39% 10.04%,9.15% 9.93%,6.56%,16.88%,43.14%,12.49%,Jun 24 BMO,1.13% 0.31%,10.25%,-0.09%,84.69%,-2.39%,10.75%,44.77%,21.10%,72.43%,45.08%,27.03%,0.45%,8.55%,14.78%,"

",355.60M,318.95M,6.32%,6.16,20.14M,141.19 -16.04%,85.45 38.72%,2.68%,2.85%,3.58,54.78,0.80,0.84,3.27M,"2,760,245",-2.18%,3.63%,29.50%,25.60%,5.67%,-14.26%,-2.03%,1.28%,99.33%,3.29,111.08,122.02,118.54,-2.85%,PAYX
Prudential Financial Inc,Financial,Insurance - Life,USA,Large,NYSE,S&P 500,42.97B,-,3.87B,64.77B,91.47,-,5.60 (4.50%),5.50 (4.42%),"Aug 25, 2026",4.00% 4.18%,54.03%,36824,"Dec 13, 2001",11.28,8.45,2.35,0.66,1.36,-,3.92,-,-,-,2.28,1.10,0.75,Yes / Yes,11.04,14.74,3.46,-2.00%,4.25%,3.59%,- -,2.23% 1.28%,144.26%,9.38%,88.24%,14.10%,Aug 04 AMC,15.97% -1.75%,0.21%,6.16%,64.28%,-1.44%,0.51%,12.61%,7.09%,-,7.58%,5.98%,2.11%,8.19%,16.52%,"

",345.21M,344.29M,3.51%,6.46,12.10M,127.72 -2.47%,91.89 35.55%,1.48%,2.05%,2.45,65.96,0.82,0.66,1.87M,"1,239,583",2.01%,4.61%,22.20%,19.07%,10.35%,17.60%,34.05%,16.91%,61.68%,3.43,109.93,125.13,124.56,-0.46%,PRU
Microchip Technology Inc,Technology,Semiconductors,USA,Large,NASD,"NDX, S&P 500",43.58B,48.71B,367.20M,5.12B,11.88,0.50,1.88 (2.34%),1.82 (2.27%),"Aug 24, 2026",13.04% 19.40%,835.25%,17900,"Mar 19, 1993",119.99,17.52,0.37,8.51,6.76,160.05,39.23,32.34,9.51,1.11,1.92,0.84,0.83,Yes / Yes,0.67,4.58,0.93,122.24%,25.67%,47.20%,-62.14% -19.53%,-17.65% -2.82%,304.71%,20.93%,526.63%,38.05%,Aug 06 AMC,8.59% 1.80%,1.82%,-6.47%,101.36%,-0.72%,3.26%,7.19%,4.05%,47.42%,16.23%,7.17%,1.94%,-6.03%,5.30%,"

",543.01M,533.01M,6.80%,3.10,36.27M,105.91 -24.22%,48.52 65.42%,3.59%,4.51%,4.26,49.07,1.74,0.73,11.70M,"8,530,646",-1.39%,-0.86%,-14.48%,2.16%,25.96%,22.14%,1.47%,10.18%,163.36%,1.54,110.95,79.17,80.26,1.38%,MCHP
Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Large,NASD,"NDX, S&P 500",41.21B,81.45B,1.34B,20.09B,18.40,1.14,0.94 (3.11%),0.92 (3.04%),"Jun 26, 2026",5.66% 8.92%,60.31%,30600,"Apr 28, 2008",30.69,11.96,1.21,2.05,1.65,26.53,22.44,18.62,4.05,0.28,0.48,1.50,1.11,Yes / Yes,0.99,2.53,0.62,11.75%,10.53%,9.87%,14.92% 10.36%,5.71% 7.40%,-12.53%,27.48%,-89.04%,75.57%,Aug 06 BMO,6.20% 1.07%,4.70%,0.00%,107.53%,5.20%,2.01%,5.71%,2.70%,46.56%,16.95%,6.69%,-0.58%,-2.64%,5.25%,"

",1.36B,1.30B,4.92%,4.53,63.81M,35.94 -15.74%,24.88 21.73%,3.05%,2.82%,1.03,47.59,0.41,0.74,14.10M,"10,382,423",3.34%,-2.04%,4.67%,1.99%,8.10%,-12.94%,-10.07%,-12.61%,96.13%,1.94,36.27,31.44,30.28,-3.69%,KDP
Cameco Corp,Energy,Uranium,Canada,Large,NYSE,-,42.93B,42.86B,256.20M,2.51B,11.54,1.80,0.18 (0.18%),0.17 (0.17%),"Dec 01, 2025",23.61% 23.16%,17.72%,3082,"Mar 14, 1996",167.60,54.67,1.94,17.09,8.54,54.74,119.59,75.37,17.07,2.10,3.06,0.14,0.14,Yes / Yes,0.59,1.80,0.24,0.40%,70.04%,28.18%,78.89% -,20.20% 13.18%,-33.08%,-1.81%,-92.14%,-7.19%,Jul 31 BMO,-50.33% -1.70%,0.24%,0.00%,71.71%,-2.71%,3.59%,5.14%,4.46%,25.62%,13.97%,10.20%,6.63%,2.23%,-6.06%,"

",435.53M,434.47M,1.64%,2.11,7.12M,135.24 -27.11%,68.96 42.95%,2.61%,3.47%,3.68,58.46,1.06,0.75,3.37M,"2,518,047",1.31%,15.14%,-8.31%,-12.68%,7.75%,30.40%,189.77%,513.44%,925.81%,1.29,125.39,97.74,98.58,0.86%,CCJ
Chipotle Mexican Grill,Consumer Cyclical,Restaurants,USA,Large,NYSE,S&P 500,42.72B,47.46B,1.42B,12.42B,1.74,0.54,-,-,-,- -,0.00%,130301,"Jan 26, 2006",31.14,24.63,2.32,3.44,19.46,63.02,27.23,20.71,3.82,0.68,0.72,2.46,2.32,Yes / Yes,1.08,1.37,0.29,-1.78%,19.25%,10.60%,21.31% 35.50%,11.36% 14.79%,-4.37%,7.31%,-2.32%,9.31%,Jul 29 AMC,3.55% 0.52%,0.79%,-0.03%,92.29%,1.74%,15.66%,49.56%,19.44%,21.09%,15.41%,11.42%,0.04%,1.43%,-2.13%,"

",1.27B,1.26B,3.11%,1.96,39.02M,44.27 -23.74%,28.03 20.42%,2.91%,3.77%,1.35,50.51,0.90,0.77,19.91M,"15,310,023",5.04%,-1.97%,3.40%,-7.00%,-8.76%,-23.34%,-8.68%,-9.71%,322.87%,1.69,44.08,33.50,33.76,0.78%,CMG
