Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Jones Lang Lasalle Inc,Real Estate,Real Estate Services,USA,Large,NYSE,-,17.39B,20.44B,999.10M,27.43B,162.19,11.07,-,-,"Nov 14, 2019",- -,0.00%,113200,"Jul 17, 1997",18.11,13.36,0.69,0.63,2.33,34.15,14.02,13.02,0.75,1.13,1.13,0.46,0.25,Yes / Yes,20.87,28.30,6.11,34.01%,12.31%,19.38%,7.32% 16.32%,7.77% 9.50%,79.36%,11.17%,97.75%,10.84%,Jul 30 BMO,15.39% 0.74%,1.03%,-3.81%,94.71%,-1.47%,5.74%,13.78%,10.72%,99.17%,4.89%,3.64%,0.97%,9.99%,16.14%,"

",46.01M,45.53M,1.81%,2.21,0.82M,393.84 -4.02%,259.83 45.48%,2.12%,2.60%,10.09,58.32,1.24,0.68,371.95K,"251,080",-2.42%,4.50%,33.90%,19.79%,12.35%,24.08%,122.69%,54.34%,225.31%,1.93,437.56,378.75,378.01,-0.20%,JLL
Annaly Capital Management Inc,Real Estate,REIT - Mortgage,USA,Large,NYSE,-,17.37B,141.28B,2.79B,7.73B,20.15,3.86,2.94 (12.78%),2.85 (12.37%),"Jun 30, 2026",-7.34% -5.11%,96.02%,212,"Oct 08, 1997",5.77,7.38,6.71,2.25,1.14,5.96,19.59,17.32,18.27,0.04,0.04,7.38,2.21,Yes / Yes,3.99,3.12,0.78,5.98%,0.94%,1.10%,-9.41% -,17.29% 35.16%,297.06%,19.43%,3210.03%,34.92%,Jul 21 AMC,5.18% 39.55%,0.20%,-7.18%,61.14%,1.73%,2.31%,19.48%,5.43%,99.87%,105.32%,36.02%,-0.27%,0.80%,2.27%,"

",753.71M,752.19M,2.71%,2.65,20.41M,24.52 -6.04%,20.00 15.20%,1.23%,1.45%,0.35,50.22,1.24,0.64,7.71M,"4,966,327",-0.52%,-0.17%,5.45%,-0.86%,3.04%,9.77%,13.72%,-34.10%,-46.57%,1.62,24.23,23.06,23.04,-0.09%,NLY
Rollins Inc,Consumer Cyclical,Personal Services,USA,Large,NYSE,S&P 500,17.50B,18.51B,531.72M,3.92B,2.97,0.23,0.74 (2.05%),0.73 (2.00%),"Aug 10, 2026",16.51% 23.16%,62.28%,21946,"Jul 02, 1962",33.02,28.57,3.14,4.46,12.24,160.47,28.27,21.23,4.72,0.54,0.59,0.78,0.53,Yes / Yes,1.10,1.27,0.35,4.81%,11.47%,9.11%,13.27% 15.44%,11.74% 11.72%,9.06%,9.90%,2.43%,7.91%,Jul 22 AMC,-10.63% -1.42%,35.08%,0.00%,60.91%,-0.56%,16.27%,37.01%,24.28%,49.06%,18.91%,13.55%,-1.12%,-9.83%,-31.14%,"

",481.12M,312.38M,4.23%,2.47,13.23M,66.14 -45.00%,35.81 1.59%,2.19%,2.10%,0.98,37.59,0.73,0.51,5.36M,"2,723,446",-1.44%,-5.14%,-23.57%,-40.25%,-39.39%,-35.31%,-8.55%,-5.56%,195.53%,2.41,45.56,35.94,36.38,1.22%,ROL
James Hardie Industries plc,Basic Materials,Building Materials,Ireland,Large,NYSE,-,17.38B,21.36B,145.70M,5.41B,11.27,0.92,-,-,"May 26, 2022",- -,0.00%,7500,"Oct 22, 2001",120.49,18.74,0.92,3.21,2.66,32.48,49.04,15.85,3.95,1.03,1.59,0.69,0.68,Yes / Yes,0.25,1.60,0.39,23.63%,18.54%,20.42%,-45.07% -20.29%,8.59% 10.70%,-67.45%,42.93%,22.93%,63.86%,Aug 06 AMC,11.08% 3.76%,0.38%,-29.74%,52.46%,3.89%,1.44%,3.31%,1.33%,35.88%,13.72%,2.69%,0.15%,9.48%,30.81%,"

",580.35M,578.30M,2.05%,1.68,11.88M,31.35 -4.54%,16.46 81.83%,1.99%,2.69%,0.87,57.91,1.77,0.50,7.09M,"3,574,951",-1.64%,13.07%,28.57%,22.92%,44.24%,45.36%,2.75%,-22.42%,79.48%,1.78,33.89,29.77,29.93,0.54%,JHX
Woori Financial Group Inc ADR,Financial,Banks - Regional,South Korea,Large,NYSE,-,17.80B,-,2.10B,21.52B,94.48,-,3.15 (4.30%),2.86 (3.90%),"May 11, 2026",5.41% 28.22%,29.54%,-,"Sep 29, 2003",8.49,7.36,1.07,0.83,0.78,-,1.59,-,-,-,0.73,2.93,1.15,No / Yes,8.64,9.96,2.82,6.13%,9.10%,6.90%,-4.20% 14.07%,12.15% 14.27%,8.99%,14.98%,1.30%,23.79%,Jul 24 BMO,5.87% 3.09%,0.00%,-,4.33%,10.46%,0.52%,9.22%,4.27%,-,12.44%,9.76%,3.99%,11.91%,13.57%,"

",242.68M,242.67M,0.07%,1.04,0.17M,84.71 -13.43%,48.83 50.18%,1.45%,1.90%,1.84,64.07,1.04,0.37,163.18K,"60,847",7.16%,4.31%,20.53%,-2.30%,24.73%,35.25%,177.03%,145.91%,165.21%,1.24,87.55,71.62,73.33,2.39%,WF
Invitation Homes Inc,Real Estate,REIT - Residential,USA,Large,NYSE,S&P 500,17.27B,25.57B,339.37M,2.87B,15.33,0.55,1.20 (4.11%),1.19 (4.07%),"Jun 25, 2026",9.96% 14.29%,194.58%,1725,"Feb 01, 2017",52.23,38.97,-,6.02,1.91,52.77,20.97,16.94,8.91,0.69,0.69,0.95,0.95,Yes / Yes,0.56,0.75,0.18,5.49%,-25.91%,-6.71%,7.96% 18.79%,8.19% 10.09%,24.70%,5.25%,-5.54%,8.63%,Jul 29 AMC,116.63% 2.25%,0.89%,0.00%,102.71%,-0.31%,3.55%,7.04%,3.74%,30.94%,25.90%,11.82%,-2.74%,-2.29%,4.91%,"

",590.61M,585.35M,2.20%,2.65,12.86M,31.33 -6.67%,24.25 20.58%,1.40%,1.47%,0.49,40.03,0.83,0.91,4.85M,"4,428,248",-2.89%,-1.45%,-0.03%,11.01%,5.22%,-5.49%,-13.36%,-27.80%,-,2.12,33.23,29.23,29.24,0.03%,INVH
Idex Corp,Industrials,Specialty Industrial Machinery,USA,Large,NYSE,S&P 500,16.98B,18.24B,519.50M,3.59B,54.16,8.48,2.96 (1.28%),2.88 (1.25%),"Jul 06, 2026",5.77% 7.26%,44.26%,8700,"Jun 02, 1989",33.09,23.92,2.63,4.73,4.25,27.15,26.46,18.85,5.09,2.15,3.05,0.47,0.46,Yes / Yes,6.96,9.63,2.23,10.77%,9.34%,9.09%,-5.99% 5.35%,2.81% 8.01%,12.36%,7.32%,10.88%,6.38%,Jul 29 BMO,10.09% 1.68%,0.25%,-7.88%,105.05%,-0.37%,7.53%,12.96%,8.86%,42.83%,21.05%,14.49%,-2.12%,0.68%,12.63%,"

",74.00M,73.53M,2.37%,2.53,1.75M,243.80 -5.54%,158.19 45.57%,2.34%,2.16%,5.29,46.62,0.97,0.59,690.58K,"410,318",-1.75%,-1.49%,9.23%,9.93%,29.41%,39.38%,1.47%,2.21%,144.33%,2.00,256.69,233.98,230.28,-1.58%,IEX
PTC Inc,Technology,Software - Application,USA,Large,NASD,S&P 500,17.05B,18.31B,1.23B,2.95B,31.34,3.24,-,-,-,- -,0.00%,7642,"Dec 08, 1989",15.19,17.64,2.50,5.77,5.01,48.44,18.25,13.98,6.20,1.02,1.02,0.46,0.45,Yes / Yes,10.34,8.91,1.96,2.38%,8.77%,7.06%,31.91% 40.15%,12.32% 13.44%,143.45%,19.50%,-11.94%,-6.82%,Jul 29 AMC,0.88% -1.89%,0.34%,-1.11%,105.67%,-5.14%,19.32%,35.25%,24.48%,82.89%,39.78%,41.67%,4.92%,18.26%,5.19%,"

",110.72M,108.14M,5.38%,3.32,5.82M,217.64 -27.79%,108.50 44.84%,2.43%,3.38%,5.02,65.70,1.01,0.61,1.75M,"1,069,148",1.60%,15.30%,13.28%,0.36%,-9.79%,-26.92%,8.01%,19.07%,271.34%,2.00,174.05,158.95,157.15,-1.13%,PTC
HF Sinclair Corp,Energy,Oil & Gas Refining & Marketing,USA,Large,NYSE,-,17.73B,18.77B,1.90B,31.23B,57.85,12.72,2.04 (2.05%),2.02 (2.03%),"Aug 11, 2026",18.56% 7.39%,64.97%,5165,"Jul 02, 1962",9.52,10.22,0.84,0.57,1.72,7.84,7.67,5.22,0.60,1.10,1.97,0.32,0.31,Yes / Yes,10.48,9.75,5.59,181.29%,-31.48%,12.15%,-40.04% -,-11.07% 19.15%,2332.69%,16.26%,350.42%,53.15%,Jul 28 BMO,18.26% 19.68%,5.58%,0.09%,88.24%,3.64%,10.60%,19.41%,14.15%,10.13%,8.58%,6.08%,9.24%,18.14%,54.85%,"

",177.78M,167.87M,5.02%,3.24,8.42M,98.44 1.29%,45.71 118.14%,4.42%,4.14%,3.70,66.87,0.69,0.69,2.60M,"1,806,547",2.46%,7.86%,42.67%,99.38%,116.38%,97.29%,76.60%,206.14%,288.13%,2.56,93.29,97.00,99.71,2.79%,DINO
IonQ Inc,Technology,Computer Hardware,USA,Large,NYSE,-,15.88B,13.83B,-1.38B,246.47M,8.73,5.23,-,-,-,- -,-,1132,"Jan 04, 2021",-,-,-,64.44,4.49,7.49,-,-,56.11,10.19,10.66,0.02,0.01,Yes / Yes,-4.55,-2.43,-0.75,-89.38%,29.50%,-12.51%,-95.06% -69.38%,126.89% -,-112.64%,370.64%,-620.99%,286.83%,Aug 05 AMC,-814.49% 20.43%,1.64%,-0.24%,48.82%,-0.68%,-34.03%,-61.59%,-41.02%,-33.18%,-392.49%,-560.87%,-8.04%,-8.59%,-11.87%,"

",405.14M,398.50M,10.63%,1.89,42.36M,84.64 -53.69%,25.89 51.41%,5.83%,6.63%,3.02,44.52,3.30,0.90,22.38M,"20,107,840",-12.62%,9.59%,-45.61%,2.16%,-12.64%,-9.47%,156.71%,292.79%,-,1.40,69.58,42.46,39.20,-7.68%,IONQ
Lattice Semiconductor Corp,Technology,Semiconductors,USA,Large,NASD,-,16.25B,16.11B,36.33M,651.12M,5.74,1.22,-,-,-,- -,0.00%,1174,"Nov 09, 1989",441.87,35.60,0.60,24.95,19.93,93.75,107.41,163.24,24.75,2.33,3.02,0.05,0.04,Yes / Yes,0.26,3.21,0.55,103.08%,50.69%,59.28%,-74.02% -41.85%,-7.46% 5.10%,15.45%,33.25%,550.94%,62.20%,Aug 04 AMC,19.13% 8.40%,0.87%,-8.56%,101.48%,-2.76%,4.07%,4.93%,4.43%,63.35%,8.47%,5.58%,-8.08%,-12.62%,7.15%,"

",142.03M,140.80M,3.68%,2.79,5.19M,157.01 -27.14%,60.50 89.09%,3.78%,5.04%,6.73,39.55,1.78,0.64,1.86M,"1,183,479",-2.80%,-8.13%,-22.22%,19.64%,55.48%,71.63%,26.53%,86.99%,1757.14%,1.44,164.54,120.47,114.40,-5.04%,LSCC
Wesco International Inc,Industrials,Industrial Distribution,USA,Large,NYSE,-,16.39B,22.28B,715.50M,25.01B,107.11,16.60,2.00 (0.59%),1.91 (0.57%),"Sep 11, 2026",- -,13.91%,21000,"May 12, 1999",23.25,16.80,0.75,0.66,3.14,20.27,105.70,13.12,0.89,1.23,2.09,1.28,1.28,Yes / Yes,14.47,20.02,4.67,30.35%,18.99%,22.40%,-5.23% 53.91%,3.15% 13.79%,13.23%,12.51%,10.46%,12.98%,Jul 30 BMO,14.84% 3.52%,2.09%,-13.73%,97.84%,-5.36%,4.21%,14.34%,6.01%,20.31%,5.71%,2.86%,-5.58%,-1.98%,9.31%,"

",48.73M,47.72M,2.96%,2.24,1.41M,385.37 -12.70%,203.40 65.40%,3.32%,3.51%,13.10,44.57,1.53,0.80,629.30K,"500,688",-3.64%,-1.82%,-6.85%,16.21%,37.52%,49.18%,111.52%,179.65%,439.05%,1.69,413.30,350.66,336.42,-4.06%,WCC
Companhia de Saneamento Basico do Estado de Sao Paulo ADR,Utilities,Utilities - Regulated Water,Brazil,Large,NYSE,-,17.08B,23.65B,1.51B,7.74B,2.48,0.96,0.15 (3.11%),0.13 (2.71%),"Mar 27, 2026",31.04% 55.18%,20.19%,8717,"May 10, 2002",11.25,10.21,0.53,2.21,1.97,5.06,16.52,8.23,3.06,1.47,1.47,1.14,1.03,Yes / Yes,0.43,0.48,0.08,-1.70%,38.48%,19.28%,37.13% 52.56%,16.88% 14.59%,-22.80%,9.43%,-23.95%,27.73%,Aug 12 BMO,-29.03% -5.59%,0.00%,-,11.23%,4.32%,7.63%,18.75%,8.56%,35.42%,30.97%,19.56%,-0.95%,-9.48%,-12.07%,"

",3.52B,3.51B,0.52%,2.44,18.19M,7.16 -31.95%,4.24 14.77%,3.02%,3.03%,0.16,43.46,0.65,3.08,7.47M,"23,011,653",5.64%,-10.97%,-11.78%,-18.73%,2.26%,12.01%,111.42%,276.05%,248.06%,1.00,5.97,4.82,4.87,1.04%,SBS
Zebra Technologies Corp,Technology,Communication Equipment,USA,Large,NASD,S&P 500,16.86B,19.67B,539.00M,5.89B,72.49,3.32,-,-,-,- -,0.00%,10700,"Aug 15, 1991",32.62,16.06,1.09,2.86,4.92,107.41,18.65,16.07,3.34,0.33,0.52,0.86,0.19,Yes / Yes,10.93,22.20,4.88,33.36%,5.09%,14.77%,-2.43% -2.63%,-1.54% 4.06%,3.31%,13.45%,121.66%,19.07%,Aug 04 BMO,45.54% 3.99%,0.97%,-1.60%,105.78%,3.37%,6.50%,15.29%,13.20%,47.56%,17.16%,9.16%,-2.18%,17.38%,40.04%,"

",47.39M,46.85M,4.04%,2.15,1.89M,386.23 -7.71%,199.05 79.08%,2.65%,3.57%,12.33,59.31,1.62,0.66,881.01K,"580,991",-3.27%,23.52%,46.31%,59.16%,46.80%,10.70%,32.06%,-39.38%,405.96%,1.85,417.36,361.11,356.45,-1.29%,ZBRA
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,Large,NYSE,S&P 500,17.04B,21.96B,472.00M,6.85B,13.12,0.74,0.84 (3.56%),0.84 (3.55%),"Sep 04, 2026",5.27% 10.49%,187.58%,9517,"Dec 06, 1963",36.15,32.43,0.44,2.49,1.80,32.03,-,23.56,3.20,1.15,1.82,0.58,0.56,Yes / Yes,0.65,0.73,0.09,62.48%,124.35%,73.32%,-43.86% -15.92%,-12.15% -1.72%,70.21%,-2.62%,86.69%,-0.90%,Jul 30 AMC,67.31% 0.95%,0.86%,0.00%,92.18%,-1.61%,2.86%,4.97%,3.20%,14.51%,6.16%,6.89%,-4.29%,-2.71%,-2.50%,"

",720.69M,714.55M,3.38%,4.43,24.14M,27.75 -14.81%,21.16 11.75%,2.07%,2.44%,0.60,40.89,0.88,0.60,5.45M,"3,287,774",-3.23%,0.60%,-3.55%,-3.63%,-0.21%,-8.90%,-27.77%,-28.75%,-17.64%,1.69,31.27,23.70,23.64,-0.25%,WY
Medpace Holdings Inc,Healthcare,Diagnostics & Research,USA,Large,NASD,-,16.77B,16.41B,491.50M,2.78B,15.58,18.01,-,-,-,- -,0.00%,6200,"Aug 11, 2016",35.23,31.04,2.58,6.03,38.54,33.35,23.72,26.84,5.90,0.73,0.73,0.33,0.28,Yes / Yes,17.05,19.35,4.41,15.20%,9.92%,12.05%,28.02% 31.79%,20.12% 22.27%,25.88%,24.67%,37.23%,17.24%,Jul 22 AMC,6.84% 2.58%,19.50%,-3.25%,89.89%,1.65%,27.09%,162.15%,88.72%,27.76%,20.97%,17.67%,0.35%,6.61%,15.33%,"

",27.84M,22.47M,7.03%,5.15,1.58M,677.90 -11.40%,373.00 61.03%,2.36%,2.75%,18.99,54.84,1.15,0.61,306.31K,"186,917",-3.24%,3.86%,34.34%,32.96%,6.94%,27.00%,129.56%,232.51%,2113.97%,2.93,601.09,611.57,600.65,-1.79%,MEDP
Constellation Brands Inc,Consumer Defensive,Beverages - Brewers,USA,Large,NYSE,S&P 500,16.93B,27.66B,1.82B,9.06B,48.15,0.75,4.13 (3.16%),4.10 (3.14%),"Jul 30, 2026",8.44% 6.34%,42.47%,9400,"Nov 01, 1982",12.47,-,-,1.87,2.71,175.26,9.23,8.76,3.05,0.48,0.91,1.28,1.10,Yes / Yes,10.48,-,3.61,-0.15%,-,3.81%,- 0.84%,-1.13% 1.19%,541.77%,-9.99%,30.78%,-3.26%,Jun 30 AMC,7.39% 1.85%,12.43%,-0.04%,86.73%,-0.20%,8.22%,23.51%,10.51%,50.60%,30.29%,20.15%,-2.20%,-2.78%,-9.98%,"

",171.47M,149.52M,4.94%,3.49,7.39M,168.60 -22.49%,126.45 3.35%,1.70%,2.14%,3.30,43.71,0.40,0.95,2.12M,"2,004,873",-3.66%,0.24%,-5.86%,-17.21%,-5.27%,-17.85%,-50.10%,-38.48%,-21.08%,2.04,170.73,131.43,130.69,-0.56%,STZ
NVR Inc,Consumer Cyclical,Residential Construction,USA,Large,NYSE,S&P 500,17.05B,16.90B,1.14B,9.34B,1318.78,449.28,-,-,-,- -,0.00%,6300,"Jun 17, 1986",16.59,15.54,3.88,1.83,4.85,14.24,16.29,13.62,1.81,1.21,3.38,0.31,0.31,No / Yes,385.60,411.62,104.43,-17.28%,13.99%,4.00%,-3.90% 13.67%,-0.81% 6.51%,-19.36%,-9.66%,-22.64%,-10.52%,Jul 23 BMO,-6.69% -2.96%,5.10%,0.05%,92.01%,1.00%,20.01%,31.54%,25.69%,20.40%,13.01%,12.22%,0.87%,-0.69%,-6.37%,"

",2.57M,2.53M,4.33%,3.44,0.11M,8618.28 -25.78%,5501.01 16.27%,2.04%,2.24%,162.37,51.55,0.91,0.75,31.80K,"23,936",0.59%,1.71%,4.77%,-14.92%,-12.29%,-20.79%,4.18%,24.46%,281.52%,2.86,6782.00,6365.45,6396.27,0.48%,NVR
Innio NV,Industrials,Specialty Industrial Machinery,Germany,Large,NASD,-,15.62B,17.29B,-,-,0.28,1.39,-,-,-,- -,-,4925,"Jun 04, 2026",-,-,-,-,74.68,15.02,-,-,-,0.79,1.25,12.91,12.75,Yes / Yes,-,-,0.11,-,-,-,35.43% -,14.39% -,-,-,-,-,Jul 28 BMO,40.85% 6.35%,0.00%,-,14.67%,19.06%,-,-,-,-,-,-,-17.64%,-29.18%,-30.75%,"

",750.00M,750.00M,1.70%,2.34,12.74M,42.95 -51.50%,21.69 -3.96%,6.99%,7.03%,2.03,33.18,-,0.54,5.45M,"2,965,239",-10.06%,-14.60%,-,-,-32.81%,-,-,-,-,1.50,38.20,22.54,20.83,-7.59%,INIO
Pershing Square Inc,Financial,Asset Management,USA,Large,NYSE,-,16.87B,17.16B,-,-,3.40,0.02,0.28 (0.66%),0.12 (0.29%),"Jul 13, 2026",- -,-,44,"Apr 29, 2026",-,43.56,1.72,-,12.39,1868.00,-,-,-,0.60,0.60,0.19,0.19,Yes / Yes,-,0.97,0.13,-8.60%,82.64%,25.27%,9.20% -,21.96% -,-,-,-316.43%,3.58%,Aug 12 AMC,8.53% -8.94%,77.40%,0.26%,5.05%,48.35%,-,-,-,-,-,-,6.76%,17.19%,15.83%,"

",400.00M,90.39M,0.26%,1.13,0.23M,54.94 -23.24%,22.01 91.59%,4.53%,6.08%,2.27,66.33,-,0.61,205.08K,"124,592",5.27%,25.62%,6.52%,-,75.71%,-,-,-,-,2.64,42.20,42.12,42.17,0.12%,PS
Ball Corp,Consumer Cyclical,Packaging & Containers,USA,Large,NYSE,S&P 500,16.88B,23.98B,947.00M,14.47B,21.72,1.89,0.80 (1.26%),0.80 (1.25%),"Sep 01, 2026",0.00% 5.92%,24.13%,16000,"Dec 17, 1973",18.14,14.11,1.16,1.17,2.94,33.83,20.41,10.42,1.66,0.66,1.07,1.32,1.18,Yes / Yes,3.52,4.52,1.06,12.69%,12.36%,12.13%,13.85% 13.53%,-4.82% 2.31%,64.01%,16.86%,8.40%,22.40%,Aug 04 BMO,4.15% 8.26%,0.28%,-3.08%,95.87%,-0.75%,4.88%,17.26%,7.54%,15.16%,11.48%,6.55%,1.09%,1.88%,8.62%,"

",264.61M,263.95M,2.53%,2.73,6.68M,68.29 -6.62%,44.83 42.25%,1.78%,1.97%,1.33,55.20,0.95,0.56,2.45M,"1,361,185",0.28%,-2.36%,16.65%,-5.01%,20.39%,22.47%,21.51%,-32.43%,62.08%,1.78,73.31,63.37,63.77,0.63%,BALL
Guidewire Software Inc,Technology,Software - Application,USA,Large,NYSE,-,17.14B,17.09B,159.84M,1.42B,15.82,9.00,-,-,-,- -,0.00%,3772,"Jan 25, 2012",110.91,50.29,2.05,12.06,13.01,22.87,53.62,96.84,12.03,2.39,2.39,0.53,0.53,Yes / Yes,1.86,4.09,0.93,30.78%,18.11%,24.55%,- -,13.95% 10.13%,356.37%,24.92%,-63.85%,26.93%,Sep 03 AMC,10.30% 4.67%,0.64%,-13.50%,102.59%,-0.52%,6.36%,11.93%,7.91%,63.97%,8.33%,11.25%,15.34%,35.14%,30.50%,"

",83.26M,82.73M,5.62%,2.97,4.65M,272.60 -24.49%,102.30 101.22%,3.94%,4.29%,8.24,75.03,0.98,1.02,1.56M,"1,599,663",8.81%,34.36%,34.83%,41.65%,2.41%,-5.88%,155.65%,74.45%,228.94%,1.50,203.38,201.09,205.85,2.37%,GWRE
Sprott Physical Gold Trust,Financial,Asset Management,Canada,Large,AMEX,-,16.03B,-,-,-,-,-,-,-,-,- -,-,-,"Feb 26, 2010",-,-,-,-,-,-,-,-,-,-,-,-,-,Yes / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,-,-,-,-,-,-,-,-,0.98%,6.26%,-1.32%,"

",474.28M,473.78M,0.24%,0.29,1.14M,42.07 -19.66%,26.12 29.38%,1.87%,1.35%,0.66,54.61,0.22,1.93,3.95M,"7,627,184",-3.43%,8.72%,-1.80%,-15.82%,2.36%,28.71%,125.33%,135.38%,209.52%,-,-,35.00,33.80,-3.43%,PHYS
Cemex SAB de CV ADR,Basic Materials,Building Materials,Mexico,Large,NYSE,-,16.43B,22.96B,482.01M,17.04B,8.70,0.43,0.12 (1.13%),0.10 (0.89%),"Jun 17, 2026",- -,32.03%,39886,"Sep 15, 1999",32.96,11.38,0.61,0.96,1.25,25.14,9.05,6.70,1.35,0.68,0.92,0.55,0.51,Yes / Yes,0.33,0.96,0.25,28.41%,12.70%,18.78%,-9.93% -,1.15% 4.73%,-67.61%,9.40%,8.17%,9.67%,Jul 23 BMO,-16.39% 2.98%,0.14%,-10.48%,36.35%,-7.56%,1.80%,3.97%,2.54%,32.06%,12.26%,2.83%,-2.27%,-8.33%,-8.47%,"

",1.51B,1.51B,0.62%,1.63,9.42M,13.67 -20.48%,8.73 24.51%,1.89%,2.36%,0.29,36.62,1.52,0.59,5.80M,"3,414,024",-2.16%,-8.89%,-16.96%,-13.11%,-5.40%,20.24%,31.44%,31.76%,35.39%,1.53,14.97,10.93,10.87,-0.55%,CX
Flutter Entertainment Plc,Consumer Cyclical,Gambling,USA,Large,NYSE,-,17.66B,27.20B,-754.00M,17.16B,50.44,20.89,-,-,-,- -,-,28518,"Feb 10, 2004",-,13.67,1.43,1.03,2.02,4.87,14.07,12.61,1.59,0.89,0.89,1.44,1.41,Yes / Yes,-4.30,7.45,0.34,-38.67%,52.95%,9.54%,5.93% -,20.02% 23.68%,-308.96%,15.24%,-366.91%,3.32%,Aug 05 BMO,-8.94% 2.00%,18.79%,-0.05%,83.21%,6.92%,-2.60%,-7.95%,-3.58%,42.46%,2.84%,-4.39%,3.18%,-0.59%,-24.31%,"

",173.48M,140.92M,8.81%,4.24,12.41M,309.41 -67.11%,89.71 13.45%,4.64%,5.02%,4.95,51.99,1.06,1.03,2.93M,"3,017,100",-0.81%,-0.34%,4.95%,-4.11%,-52.67%,-67.02%,-43.73%,-48.07%,-11.13%,1.69,135.26,95.01,101.78,7.13%,FLUT
Clean Harbors Inc,Industrials,Waste Management,USA,Large,NYSE,-,16.40B,18.92B,439.05M,6.24B,55.47,9.79,-,-,-,- -,0.00%,22155,"Nov 24, 1987",37.68,31.38,2.07,2.63,5.60,31.74,35.58,15.65,3.03,1.80,2.13,1.04,1.00,Yes / Yes,8.25,9.90,3.20,34.63%,1.01%,15.16%,-1.24% 24.62%,5.29% 13.91%,15.63%,5.07%,36.45%,11.95%,Jul 29 BMO,14.50% 5.66%,5.13%,-3.92%,95.14%,-1.55%,5.75%,15.56%,7.48%,24.74%,11.84%,7.03%,-1.27%,1.08%,11.00%,"

",52.79M,50.08M,2.22%,2.35,1.11M,335.94 -7.51%,201.34 54.32%,1.89%,2.11%,7.01,47.93,0.85,0.80,474.52K,"379,303",-1.67%,-2.03%,10.56%,5.97%,32.51%,27.51%,81.13%,201.87%,543.03%,1.78,359.93,311.81,310.71,-0.35%,CLH
Banco Santander Chile SA ADR,Financial,Banks - Regional,Chile,Large,NYSE,-,16.56B,-,1.23B,5.83B,11.45,-,1.54 (4.37%),1.48 (4.22%),"Apr 30, 2026",5.01% 9.78%,48.12%,8526,"Jan 13, 1997",13.46,11.91,1.49,2.84,3.07,-,14.96,-,-,-,0.48,3.37,1.86,Yes / Yes,2.61,2.95,0.70,8.98%,4.54%,8.00%,5.81% 10.45%,-0.57% 9.91%,9.88%,7.69%,47.49%,23.07%,Jul 29 BMO,14.78% 1.99%,0.00%,-,4.82%,-97.30%,1.67%,24.05%,7.98%,-,26.41%,21.09%,0.38%,3.40%,7.06%,"

",471.12M,471.10M,0.13%,1.79,0.60M,37.72 -6.84%,23.62 48.77%,2.38%,2.20%,0.83,53.81,0.53,0.66,336.54K,"221,992",-0.06%,0.20%,10.05%,3.63%,12.95%,46.60%,83.31%,70.42%,63.98%,2.71,37.32,34.89,35.14,0.72%,BSAC
Hyatt Hotels Corp,Consumer Cyclical,Lodging,USA,Large,NYSE,-,16.25B,20.47B,79.00M,7.23B,35.07,6.42,0.63 (0.37%),0.60 (0.35%),"Aug 27, 2026",- 24.57%,-,50000,"Nov 05, 2009",213.63,36.29,0.93,2.25,4.91,26.82,53.82,24.03,2.83,0.62,0.62,1.36,1.18,Yes / Yes,0.81,4.75,0.76,60.76%,34.81%,39.05%,- 39.89%,7.13% 27.72%,-80.55%,6.36%,3722.93%,2.61%,Jul 30 BMO,22.74% 0.65%,58.61%,-0.82%,53.37%,-1.87%,0.53%,2.30%,1.10%,15.76%,7.47%,1.09%,-2.86%,-7.01%,1.91%,"

",41.53M,39.06M,12.32%,5.64,4.81M,206.86 -16.73%,134.18 28.37%,2.40%,2.70%,4.94,38.89,1.34,0.41,853.67K,"353,650",-4.66%,-2.51%,-5.02%,6.66%,7.44%,18.47%,52.64%,131.05%,218.51%,2.00,197.32,173.28,172.25,-0.59%,H
